timestamp,latitude,longitude,altitude,speed,acceleration,bearing,snapped_latitude,snapped_longitude,road_name
2023-11-29 11:07:12,12.546298938,76.933575307,591.4802,12.258312670171742,1.521249554042031,79.41854721305617,12.546321,76.933571,
2023-11-29 11:07:13,12.546316777,76.933678463,590.5065,11.37087188307818,-0.8874407870935634,79.9535521723775,12.546339,76.933674,
2023-11-29 11:07:14,12.546335969,76.933773561,590.1246,10.540204576977644,-0.8306673061005352,78.31867763613212,12.546356,76.93377,
2023-11-29 11:07:15,12.546350127,76.933856583,592.4059,9.147664937423706,-1.392539639553938,80.09014867965959,12.54637,76.933853,
2023-11-29 11:07:16,12.54636543,76.933916722,590.9089,6.745614371558575,-2.4020505658651308,75.38899292373048,12.546381,76.933914,
2023-11-29 11:07:17,12.546374264,76.933966262,591.0195,5.466042242207919,-1.2795721293506563,79.6471949661962,12.54639,76.933963,
2023-11-29 11:07:18,12.546384798,76.934002117,591.44,4.064142102355028,-1.4019001398528903,73.24916030321799,12.546396,76.934,
2023-11-29 11:07:19,12.546388888,76.934034726,590.7797,3.568468272050909,-0.4956738303041188,82.67796130072054,12.546402,76.934033,
2023-11-29 11:07:20,12.546395204,76.934049001,590.8564,1.701142598391889,-1.86732567365902,65.61635863168027,12.546404,76.934047,
2023-11-29 11:07:21,12.546412679,76.934060902,591.2839,2.3333080222552125,0.6321654238633234,33.61465979511121,12.546407,76.934062,
2023-11-29 11:07:22,12.546420918,76.934066259,591.3849,1.0850731399883855,-1.248234882266827,32.40222180907381,12.546408,76.934068,
2023-11-29 11:07:23,12.54642567,76.934063887,590.0755,0.5877825658027244,-0.4972905741856611,334.0228731952578,12.546408,76.934067,
2023-11-29 11:07:24,12.546431982,76.934064832,594.6685,0.7093175524321467,0.1215349866294223,8.314331250351643,12.546408,76.934069,
2023-11-29 11:07:25,12.54643172,76.934061352,591.8035,0.3788397296205174,-0.3304778228116293,265.5895558923587,12.546407,76.934066,
2023-11-29 11:07:26,12.546439165,76.934060507,592.5412,0.8329112798307765,0.4540715502102591,353.67805832512266,12.546408,76.934067,
2023-11-29 11:07:27,12.546447691,76.934057579,591.4147,0.9998971395627176,0.166985859731941,341.4678525175031,12.546407,76.934065,
2023-11-29 11:07:28,12.546458542,76.934049989,590.4689,1.4609922209796566,0.4610950814169391,325.6758574860035,12.546406,76.93406,
2023-11-29 11:07:29,12.546468072,76.934029949,589.6649,2.419534031184851,0.9585418102051946,295.97454698428965,12.546403,76.934042,
2023-11-29 11:07:30,12.546471592,76.933996185,592.5503,3.685573817238007,1.2660397860531556,276.09628365879166,12.546533,76.933984,Bengaluru-Mysuru Expressway
2023-11-29 11:07:31,12.546460777,76.933952995,589.8506,4.839616938841723,1.154043121603716,255.61211309789303,12.546525,76.933941,Bengaluru-Mysuru Expressway
2023-11-29 11:07:32,12.546457251,76.933907247,589.6179,4.980925172895553,0.14130823405383,265.4852997090191,12.546517,76.933896,Bengaluru-Mysuru Expressway
2023-11-29 11:07:33,12.546448043,76.933862571,590.7673,4.956032739860166,-0.0248924330353874,258.0772228557787,12.546509,76.933851,Bengaluru-Mysuru Expressway
2023-11-29 11:07:34,12.546437348,76.933809551,589.8745,5.876363848418131,0.9203311085579652,258.3241226809337,12.546499,76.933798,Bengaluru-Mysuru Expressway
2023-11-29 11:07:35,12.546426021,76.933742923,590.0656,7.340638011611167,1.4642741631930365,260.1203246801351,12.546487,76.933731,Bengaluru-Mysuru Expressway
2023-11-29 11:07:36,12.546409488,76.933660241,590.1105,9.160635876273057,1.8199978646618893,258.42309543307607,12.546471,76.933648,Bengaluru-Mysuru Expressway
2023-11-29 11:07:37,12.546392172,76.933577113,589.0086,9.225842508404495,0.0652066321314404,257.95371480693666,12.546456,76.933565,Bengaluru-Mysuru Expressway
2023-11-29 11:07:38,12.546379758,76.933492043,589.9244,9.336078010959447,0.1102355025549517,261.4974426033008,12.546441,76.93348,Bengaluru-Mysuru Expressway
2023-11-29 11:07:39,12.546362862,76.933393801,588.2582,10.82739648940922,1.4913184784497702,260.00757730848363,12.546423,76.933383,Bengaluru-Mysuru Expressway
2023-11-29 11:07:40,12.546352402,76.933281911,589.487,12.200070807276449,1.3726743178672294,264.529386290516,12.546404,76.933273,Bengaluru-Mysuru Expressway
2023-11-29 11:07:41,12.546336567,76.933155152,589.9171,13.87059135843108,1.670520551154631,262.7070500351195,12.54638,76.933146,Bengaluru-Mysuru Expressway
2023-11-29 11:07:42,12.546315875,76.93301148,591.3371,15.762937350282336,1.8923459918512575,261.6068210235806,12.54635,76.933004,Bengaluru-Mysuru Expressway
2023-11-29 11:07:43,12.546290851,76.932862203,591.8934,16.439672008354698,0.6767346580723608,260.2553505037167,12.546321,76.932857,Bengaluru-Mysuru Expressway
2023-11-29 11:07:44,12.546261436,76.93271792,591.9422,15.998351622234974,-0.4413203861197239,258.2029461621092,12.546297,76.932712,Bengaluru-Mysuru Expressway
2023-11-29 11:07:45,12.546233536,76.932563604,592.5904,17.034298484210574,1.0359468619755994,259.5065706107288,12.546273,76.932558,Bengaluru-Mysuru Expressway
2023-11-29 11:07:46,12.54620678,76.932398583,592.5681,18.15674033946829,1.122441855257712,260.569104374495,12.546247,76.932392,Bengaluru-Mysuru Expressway
2023-11-29 11:07:47,12.546183539,76.932215597,592.0281,20.028673310673337,1.871932971205052,262.58652969964487,12.546218,76.93221,Bengaluru-Mysuru Expressway
2023-11-29 11:07:48,12.546161972,76.932027188,592.8977,20.589996542017037,0.561323231343696,263.31153331961787,12.546189,76.932023,Bengaluru-Mysuru Expressway
2023-11-29 11:07:49,12.546139607,76.931822498,591.3595,22.35575151459631,1.765754972579277,263.61316769206354,12.54616,76.931821,Bengaluru-Mysuru Expressway
2023-11-29 11:07:50,12.546121647,76.931613711,591.2696,22.74951420641678,0.3937626918204699,264.9638433730354,12.546151,76.931613,Bengaluru-Mysuru Expressway
2023-11-29 11:07:51,12.546116396,76.931395139,594.8546,23.730935583929185,0.9814213775124044,268.59015529280794,12.546141,76.931394,Bengaluru-Mysuru Expressway
2023-11-29 11:07:52,12.546108101,76.931176063,595.2158,23.796338506295324,0.0654029223661396,267.77864478466086,12.546131,76.931175,Bengaluru-Mysuru Expressway
2023-11-29 11:07:53,12.546098664,76.930962236,595.6642,23.23244188267405,-0.5638966236212752,267.4112472021612,12.546121,76.930961,Bengaluru-Mysuru Expressway
2023-11-29 11:07:54,12.546099941,76.93074427,595.9903,23.65840429077768,0.4259624081036293,270.34391059598204,12.546112,76.930743,Bengaluru-Mysuru Expressway
2023-11-29 11:07:55,12.546102219,76.930523483,596.268,23.965507340039743,0.3071030492620679,270.6056196822373,12.546101,76.930523,Bengaluru-Mysuru Expressway
2023-11-29 11:07:56,12.54611418,76.93029773,597.5596,24.539245366957715,0.5737380269179688,273.10692074363834,12.546091,76.930299,Bengaluru-Mysuru Expressway
2023-11-29 11:07:57,12.546128546,76.930066096,598.0379,25.19219457385616,0.6529492068984446,273.63556516924154,12.546129,76.930067,
2023-11-29 11:07:58,12.546143917,76.929831254,596.2218,25.546930591657077,0.3547360178009136,273.8361749837381,12.5461,76.929828,Bengaluru-Mysuru Expressway
2023-11-29 11:07:59,12.546168443,76.92958307,595.6367,27.07552309886334,1.528592507206266,275.7809151455391,12.546131,76.929578,Bengaluru-Mysuru Expressway
2023-11-29 11:08:00,12.546208182,76.929330192,596.3411,27.80072554098044,0.725202442117098,279.1456697935684,12.546167,76.929324,Bengaluru-Mysuru Expressway
2023-11-29 11:08:01,12.546254957,76.929070972,596.4537,28.612364893658192,0.811639352677755,280.4734586541932,12.546209,76.929061,Bengaluru-Mysuru Expressway
2023-11-29 11:08:02,12.546309524,76.928803342,597.0497,29.67540105016401,1.0630361565058202,281.7981970999617,12.546264,76.928793,Bengaluru-Mysuru Expressway
2023-11-29 11:08:03,12.546367606,76.92853218,598.0881,30.132108739699,0.4567076895349871,282.37665890779965,12.54632,76.928522,Bengaluru-Mysuru Expressway
2023-11-29 11:08:04,12.546428029,76.928257425,598.5364,30.569291672656767,0.4371829329577679,282.6965490682398,12.546378,76.928244,Bengaluru-Mysuru Expressway
2023-11-29 11:08:05,12.546491687,76.927988896,596.5445,29.993260429935848,-0.5760312427209193,283.6506789265426,12.546446,76.927977,Bengaluru-Mysuru Expressway
2023-11-29 11:08:06,12.546561622,76.927712809,597.2173,30.958938575149205,0.9656781452133564,284.547668195012,12.546517,76.927701,Bengaluru-Mysuru Expressway
2023-11-29 11:08:07,12.54662971,76.927426239,597.1989,32.01235187015988,1.053413295010678,283.6803093798069,12.54659,76.927415,Bengaluru-Mysuru Expressway
2023-11-29 11:08:08,12.546703573,76.927133282,596.9487,32.84101111395606,0.8286592437961744,284.4828380858449,12.546665,76.927123,Bengaluru-Mysuru Expressway
2023-11-29 11:08:09,12.546784237,76.926831313,596.3827,33.98070169396129,1.1396905800052295,285.3049907151716,12.546743,76.92682,Bengaluru-Mysuru Expressway
2023-11-29 11:08:10,12.546858422,76.926536232,598.7573,33.07316694554807,-0.9075347484132196,284.4430221475674,12.546818,76.926525,Bengaluru-Mysuru Expressway
2023-11-29 11:08:11,12.54692415,76.926239855,595.318,32.9883941912372,-0.0847727543108689,282.8001942136883,12.546891,76.926231,Bengaluru-Mysuru Expressway
2023-11-29 11:08:12,12.546997415,76.925952551,596.1326,32.23039388914884,-0.7580003020883552,284.6411870792849,12.546961,76.925944,Bengaluru-Mysuru Expressway
2023-11-29 11:08:13,12.547060321,76.925669764,596.16,31.48047007996296,-0.7499238091858871,282.8380660896914,12.547028,76.925662,Bengaluru-Mysuru Expressway
2023-11-29 11:08:14,12.547127951,76.925387053,594.7342,31.59331708263132,0.1128470026683601,283.77024633396746,12.547094,76.925379,Bengaluru-Mysuru Expressway
2023-11-29 11:08:15,12.547191836,76.925111325,592.6522,30.75885865130229,-0.8344584313290255,283.3529036057418,12.547159,76.925103,Bengaluru-Mysuru Expressway
2023-11-29 11:08:16,12.547258649,76.924842097,593.2178,30.15142646363021,-0.6074321876720781,284.26452578877525,12.547222,76.924833,Bengaluru-Mysuru Expressway
2023-11-29 11:08:17,12.547324822,76.924575611,593.8598,29.84544580049115,-0.3059806631390636,284.2729014039461,12.547284,76.924566,Bengaluru-Mysuru Expressway
2023-11-29 11:08:18,12.547386018,76.924297099,591.297,30.985886266245306,1.1404404657541534,282.68591936524854,12.547326,76.924288,Bengaluru-Mysuru Expressway
2023-11-29 11:08:19,12.547428021,76.924018529,592.8508,30.59436964921888,-0.3915166170264257,278.7811090581952,12.547366,76.924011,Bengaluru-Mysuru Expressway
2023-11-29 11:08:20,12.547463163,76.923721226,590.1594,32.504763390829616,1.91039374161074,276.90463558795034,12.547403,76.923713,Bengaluru-Mysuru Expressway
2023-11-29 11:08:21,12.547486338,76.92341057,587.9356,33.81667744237318,1.3119140515435603,274.37039795758767,12.547441,76.923405,Bengaluru-Mysuru Expressway
2023-11-29 11:08:22,12.547496673,76.923099831,588.7485,33.7469280710848,-0.0697493712883741,271.9515304176434,12.547517,76.92307,
2023-11-29 11:08:23,12.547488987,76.922782908,586.4942,34.409176707076284,0.6622486359914816,268.57679368439494,12.547466,76.922782,Bengaluru-Mysuru Expressway
2023-11-29 11:08:24,12.547469947,76.922466004,585.0239,34.46159609799605,0.0524193909197663,266.47784482040083,12.547462,76.922467,Bengaluru-Mysuru Expressway
2023-11-29 11:08:25,12.547443391,76.922137433,585.6834,35.784872061829354,1.3232759638333036,265.2667262443671,12.547426,76.922139,Bengaluru-Mysuru Expressway
2023-11-29 11:08:26,12.54739629,76.921816973,584.4201,35.17457599454722,-0.6102960672821354,261.43701769912843,12.547391,76.921817,Bengaluru-Mysuru Expressway
2023-11-29 11:08:27,12.54733471,76.921498689,581.6188,35.21836914617602,0.0437931516288045,258.7888124043224,12.547318,76.921503,Bengaluru-Mysuru Expressway
2023-11-29 11:08:28,12.547264705,76.921178535,581.6073,35.61047698822234,0.3921078420463146,257.37362848084103,12.547244,76.921184,Bengaluru-Mysuru Expressway
2023-11-29 11:08:29,12.547174202,76.920858399,581.368,36.17527862060979,0.5648016323874501,253.8480351421396,12.547169,76.920859,Bengaluru-Mysuru Expressway
2023-11-29 11:08:30,12.547075222,76.920529744,582.2373,37.331284701885465,1.1560060812756774,252.85318802546877,12.547079,76.920529,Bengaluru-Mysuru Expressway
2023-11-29 11:08:31,12.546966812,76.920201276,579.9717,37.63454433435823,0.3032596324727592,251.31848907427212,12.546983,76.920196,Bengaluru-Mysuru Expressway
2023-11-29 11:08:32,12.546867068,76.919867814,580.205,37.85498633469573,0.2204420003375062,252.9631554815172,12.546887,76.919862,Bengaluru-Mysuru Expressway
2023-11-29 11:08:33,12.546775131,76.919524363,580.3969,38.65432046109271,0.7993341263969782,254.6645443153019,12.546789,76.91952,Bengaluru-Mysuru Expressway
2023-11-29 11:08:34,12.546681683,76.919182478,580.4496,38.53540367459744,-0.1189167864952693,254.3567940382364,12.546691,76.919179,Bengaluru-Mysuru Expressway
2023-11-29 11:08:35,12.546586002,76.918852776,580.6126,37.33376486188145,-1.2016388127159914,253.44259811692223,12.546596,76.91885,Bengaluru-Mysuru Expressway
2023-11-29 11:08:36,12.546496132,76.918516458,579.1486,37.84693145256959,0.5131665906881437,254.690143956386,12.5465,76.918515,Bengaluru-Mysuru Expressway
2023-11-29 11:08:37,12.546410319,76.918201064,580.6822,35.53772508305125,-2.3092063695183427,254.4248542621895,12.546413,76.9182,Bengaluru-Mysuru Expressway
2023-11-29 11:08:38,12.546335229,76.917874296,580.3376,36.43685630312485,0.899131220073599,256.7528054733113,12.54633,76.917875,Bengaluru-Mysuru Expressway
2023-11-29 11:08:39,12.546261534,76.91755764,583.4236,35.333115970856554,-1.1037403322682948,256.58980803080954,12.54625,76.917561,Bengaluru-Mysuru Expressway
2023-11-29 11:08:40,12.546191852,76.917237121,582.4835,35.64145307722603,0.3083371063694784,257.4439416567336,12.546173,76.917241,Bengaluru-Mysuru Expressway
2023-11-29 11:08:41,12.546124943,76.916921354,581.419,35.071492822345505,-0.5699602548805274,257.7524522352294,12.546107,76.916925,Bengaluru-Mysuru Expressway
2023-11-29 11:08:42,12.546062426,76.916600602,581.5994,35.50159339357307,0.4301005712275625,258.70797917501056,12.54604,76.916606,Bengaluru-Mysuru Expressway
2023-11-29 11:08:43,12.54600071,76.916286663,582.0586,34.75904227700425,-0.7425511165688192,258.6132738706268,12.545969,76.916295,Bengaluru-Mysuru Expressway
2023-11-29 11:08:44,12.545940839,76.915967859,581.4314,35.23752210808166,0.478479831077415,259.1098096784168,12.545896,76.915974,Bengaluru-Mysuru Expressway
2023-11-29 11:08:45,12.545889831,76.915644524,579.9005,35.55010142878593,0.3125793207042662,260.81956424019,12.545853,76.91565,Bengaluru-Mysuru Expressway
2023-11-29 11:08:46,12.545840712,76.915305619,579.2734,37.1879737090608,1.6378722802748698,261.5544769841588,12.545807,76.915311,Bengaluru-Mysuru Expressway
2023-11-29 11:08:47,12.54579312,76.914975487,578.0125,36.221159385071694,-0.9668143239891052,261.5989288963289,12.545764,76.914979,Bengaluru-Mysuru Expressway
2023-11-29 11:08:48,12.54575383,76.914625504,577.84,38.23752270636264,2.016363321290946,263.43935060812504,12.54572,76.91463,Bengaluru-Mysuru Expressway
2023-11-29 11:08:49,12.545711289,76.914280904,577.3835,37.70079279661775,-0.5367299097448921,262.79210079042144,12.545677,76.914286,Bengaluru-Mysuru Expressway
2023-11-29 11:08:50,12.545669824,76.91393324,575.6954,38.01606352682836,0.3152707302106137,263.0338908129945,12.545639,76.913936,Bengaluru-Mysuru Expressway
2023-11-29 11:08:51,12.545635006,76.913585783,575.1078,37.91117233983712,-0.1048911869912387,264.1386292071858,12.545602,76.91359,Bengaluru-Mysuru Expressway
2023-11-29 11:08:52,12.545600568,76.913244143,575.8123,37.27879300966983,-0.6323793301672964,264.1041329710225,12.545566,76.913248,Bengaluru-Mysuru Expressway
2023-11-29 11:08:53,12.545560314,76.912911424,575.5773,36.38964716037358,-0.8891458492962485,262.93458237518826,12.54553,76.912914,Bengaluru-Mysuru Expressway
