timestamp,latitude,longitude,altitude,Q,ns,sdn,sde,sdu,sdne,sdeu,sdun,age,ratio,outlier,speed,acceleration,bearing,snapped_latitude,snapped_longitude,road_name,road_type,road_id,tags,latitude,longitude,is_bridge,layer,position
2023-11-29 09:14:40,,,682.6201,5,0.5568729700562852,-0.5482627083487486,-0.8149040045336566,7.6878,1.2618,0.0386,-1.481,0.0,0.0,False,0.3525321202983077,-1.772628304069472,222.77912555991225,12.899598,77.465424,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:41,,,681.806,5,0.7218228608506817,-0.6641564014326622,-0.8520785715213286,7.4961,1.0541,0.9377,-0.7722,0.0,0.0,False,0.113067126220034,-0.2394649940782737,88.98570000115001,12.899598,77.465424,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:42,,,688.6219,5,0.8867727516450783,-0.777851569173521,-0.8542993898089039,7.2693,1.1072,1.0536,-1.5057,0.0,0.0,False,3.030461237291822,2.917394111071788,348.1215800017964,12.899604,77.465433,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:43,,,680.9567,5,0.7218228608506817,-0.6641564014326622,-0.8520785715213286,7.496,1.0541,0.9387,-0.7708,0.0,0.0,False,3.7193379961835937,0.6888767588917717,176.14172484127062,12.899594,77.465419,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:44,,,689.1647,5,1.0517226424394748,-1.019375281860594,-0.8544925044426059,7.2269,1.1223,1.064,-1.8121,0.0,0.0,False,3.808251363621288,0.0889133674376938,357.74901924641347,12.899604,77.465434,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:45,,,681.1415,5,0.8867727516450783,-0.9381345358505516,-0.8523682434718821,7.4287,1.081,0.9612,-1.4135,0.0,0.0,False,3.5976366504435884,-0.2106147131776992,173.3860856692811,12.899596,77.465421,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:46,,,690.0917,5,1.0517226424394748,-1.0192705901775914,-0.8544925044426059,7.2267,1.1223,1.065,-1.8118,0.0,0.0,False,3.9515061844935913,0.3538695340500029,354.3156072289655,12.899605,77.465436,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:47,,,690.1864,5,1.0517226424394748,-1.0192705901775914,-0.8544925044426059,7.2265,1.1223,1.0654,-1.8117,0.0,0.0,False,0.0578792099954224,-3.8936269744981686,153.05170616631972,12.899605,77.465436,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:48,,,690.3497,5,1.0517226424394748,-1.0192705901775914,-0.8544925044426059,7.2264,1.1223,1.0659,-1.8116,0.0,0.0,False,0.1099731178132425,0.05209390781782,180.28235282815567,12.899605,77.465435,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:49,,,680.4813,5,0.8867727516450783,-0.9379251524845464,-0.852464800788733,7.4282,1.081,0.963,-1.4128,0.0,0.0,False,3.479915315074924,3.3699421972616816,174.33900404272345,12.899597,77.465423,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:50,,,687.3634,5,0.8867727516450783,-0.8780415098070407,-0.8177041667223383,7.4146,1.3288,0.5363,-2.2188,0.0,0.0,False,3.733732303927772,0.2538169888528481,354.99049650194144,12.899606,77.465436,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:51,,,681.5165,5,0.7218228608506817,-0.8004649727020899,-0.8155799057516144,7.6128,1.2937,0.2728,-1.9076,0.0,0.0,False,3.3084111984114446,-0.4253211055163275,167.5894125278387,12.8996,77.465427,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:52,,,682.7811,5,0.8867727516450783,-0.8323959360178929,-0.8864529763203189,7.3573,1.1551,1.2083,-1.6438,0.0,0.0,False,0.5229513432757126,-2.785459855135732,221.81798944881385,12.899598,77.465424,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:53,,,681.4668,5,0.8867727516450783,-0.8323959360178929,-0.8864529763203189,7.3572,1.1551,1.2086,-1.6435,0.0,0.0,False,0.6014511023183154,0.0784997590426028,187.14300528592827,12.899595,77.46542,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:54,,,682.1273,5,0.7218228608506817,-0.8003602810190871,-0.8155799057516144,7.6124,1.2936,0.2775,-1.9071,0.0,0.0,False,1.1935486561780726,0.5920975538597572,39.07425136293489,12.899601,77.465429,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:55,,,679.8702,5,0.7218228608506817,-0.8003602810190871,-0.8155799057516144,7.6123,1.2936,0.279,-1.9069,0.0,0.0,False,0.769360174613438,-0.4241884815646346,205.6535973123009,12.899598,77.465424,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:56,,,680.3939,5,0.7218228608506817,-0.8003602810190871,-0.8155799057516144,7.6122,1.2936,0.2806,-1.9067,0.0,0.0,False,0.2585990894253582,-0.5107610851880797,131.5324413015387,12.899598,77.465425,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:57,,,679.8508,5,0.7218228608506817,-0.8003602810190871,-0.8155799057516144,7.6121,1.2935,0.2821,-1.9066,0.0,0.0,False,0.2553771604069009,-0.0032219290184572,339.06143872018635,12.899599,77.465425,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:58,,,680.0846,5,0.7218228608506817,-0.8002555893360846,-0.8155799057516144,7.6119,1.2935,0.2836,-1.9064,0.0,0.0,False,0.1965355422735531,-0.0588416181333478,342.971657200027,12.899599,77.465426,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:14:59,,,680.0912,5,0.7218228608506817,-0.8002555893360846,-0.8155799057516144,7.6118,1.2935,0.2851,-1.9062,0.0,0.0,False,0.410755036644489,0.2142194943709358,134.73609838953155,12.899599,77.465426,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:00,,,681.2738,5,0.7218228608506817,-0.8002555893360846,-0.8156764630684653,7.6117,1.2935,0.2866,-1.9061,0.0,0.0,False,0.435621572119274,0.024866535474785,31.200234515422096,12.899601,77.465429,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:01,,,681.2635,5,0.7218228608506817,-0.8002555893360846,-0.8156764630684653,7.6116,1.2934,0.2881,-1.9059,0.0,0.0,False,0.2972029727114441,-0.1384185994078299,237.47712353874715,12.8996,77.465427,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:02,,,681.0105,5,0.7218228608506817,-0.8001508976530819,-0.8156764630684653,7.6114,1.2934,0.2896,-1.9057,0.0,0.0,False,0.2493049389997304,-0.0478980337117137,279.7320939398191,12.899598,77.465425,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:07,,,680.9374,5,0.7218228608506817,-0.8000462059700795,-0.8156764630684653,7.6108,1.2933,0.2969,-1.9049,0.0,0.0,False,0.0456668467615413,-0.0407276184476378,116.14981349124702,12.899599,77.465426,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:08,,,681.2055,5,0.8867727516450783,-0.9370876190205248,-0.8527544727392864,7.4258,1.0806,0.9717,-1.4093,0.0,0.0,False,0.3249289141820653,0.2792620674205239,91.33342078193954,12.8996,77.465428,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:10,,,681.1383,5,0.8867727516450783,-0.9369829273375224,-0.8527544727392864,7.4255,1.0806,0.9726,-1.4089,0.0,0.0,False,0.4535487701133582,0.0643099279656464,195.7096974020354,12.899597,77.465423,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:11,,,680.8728,5,0.8867727516450783,-0.9369829273375224,-0.8527544727392864,7.4254,1.0805,0.9731,-1.4088,0.0,0.0,False,0.2600117678177786,-0.1935370022955796,206.91773810744763,12.899596,77.465422,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:12,,,681.8833,5,0.8867727516450783,-0.9368782356545196,-0.8527544727392864,7.4253,1.0805,0.9735,-1.4086,0.0,0.0,False,0.9149598427836888,0.65494807496591,26.404742866570984,12.8996,77.465428,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:13,,,681.4059,5,0.8867727516450783,-0.9368782356545196,-0.8527544727392864,7.4252,1.0805,0.974,-1.4084,0.0,0.0,False,0.4611871184042483,-0.4537727243794404,328.7554770222854,12.8996,77.465427,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:14,,,691.531,5,1.0517226424394748,-1.0181189816645628,-0.8549752910268617,7.2232,1.1223,1.0777,-1.8079,0.0,0.0,False,4.399900839907631,3.938713721503383,349.7032261552853,12.899608,77.465441,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:15,,,679.5479,5,0.8867727516450783,-0.9367735439715172,-0.8528510300561377,7.4249,1.0804,0.9749,-1.408,0.0,0.0,False,5.350385695361238,0.950484855453607,176.21102186634607,12.899595,77.46542,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:16,,,681.1856,5,0.8867727516450783,-0.9367735439715172,-0.8528510300561377,7.4248,1.0804,0.9754,-1.4078,0.0,0.0,False,0.9116536121140144,-4.438732083247223,13.048554581804863,12.899599,77.465425,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:17,,,680.8012,5,0.8867727516450783,-0.9366688522885144,-0.8528510300561377,7.4247,1.0804,0.9758,-1.4076,0.0,0.0,False,0.0929117406625412,-0.8187418714514733,310.8922629913092,12.899599,77.465426,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:18,,,690.481,5,1.0517226424394748,-1.01801428998156,-0.8549752910268617,7.2227,1.1223,1.0796,-1.8074,0.0,0.0,False,4.046874131867579,3.9539623912050375,352.972474619428,12.899608,77.465439,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:19,,,690.1126,5,1.0517226424394748,-1.0179095982985575,-0.8549752910268617,7.2226,1.1223,1.08,-1.8072,0.0,0.0,False,0.7008086921659212,-3.3460654397016576,172.32069560065202,12.899606,77.465437,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:20,,,681.1446,5,1.0517226424394748,-0.9525819881049146,-0.9103991908993908,7.2232,0.9774,1.4299,-1.1863,0.0,0.0,False,4.283009751734673,3.5822010595687512,179.92605175314657,12.899594,77.465419,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:21,,,689.1152,5,1.2166725332338717,-1.0381150931180654,-0.9116544360184552,7.0353,1.0129,1.4821,-1.6306,0.0,0.0,False,4.112804972057198,-0.1702047796774746,356.9514413221272,12.899605,77.465435,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
2023-11-29 09:15:22,,,680.7561,5,0.8867727516450783,-0.9364594689225092,-0.8529475873729886,7.424,1.0803,0.9781,-1.4067,0.0,0.0,False,3.126654593045469,-0.9861503790117284,171.94119277125913,12.899598,77.465424,Bengaluru-Mysuru Expressway,highway,765155350,"{'access': 'private', 'highway': 'service'}",,,False,0,below flyover
